time_broken_spent_alone,stage_fear,social_event_attendance,going_outside,drained_after_socializing,friends_circle_size,post_frequency,personality,personality_encoded,user_id,event_timestamp,created_timestamp
3.0,0,6.0,4.0,0,5.0,7.0,Extrovert,1,1516,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,6.0,0,11.0,9.0,Extrovert,1,1517,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,0,3.0,0.0,0,2.0,0.0,Introvert,0,1518,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,3.0,0,12.0,8.0,Extrovert,1,1519,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,5.0,0,11.0,6.0,Extrovert,1,1520,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,6.0,0,10.0,8.0,Extrovert,1,1521,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,4.0,0,6.0,4.0,Extrovert,1,1522,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,2.0,0,4.0,2.0,Introvert,0,1523,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,2.0,1,3.0,2.0,Introvert,0,1524,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,0.0,1,3.0,0.0,Introvert,0,1525,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,2.0,1,3.0,2.0,Introvert,0,1526,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,0.0,1,2.0,1.0,Extrovert,1,1527,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,3.0,0,12.0,3.0,Extrovert,1,1528,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,2.0,1,1.0,2.0,Introvert,0,1529,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,1.0,1,2.0,1.0,Extrovert,1,1530,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,3.0,2.0,Introvert,0,1531,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,0.0,1,1.0,1.0,Introvert,0,1532,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,1.0,1,4.0,3.564726631393298,Introvert,0,1533,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,0.0,1,2.0,0.0,Introvert,0,1534,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,5.0,0,7.0,9.0,Extrovert,1,1535,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,1.0,2.0,1,5.0,1.0,Introvert,0,1536,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,3.0,0,8.0,3.564726631393298,Extrovert,1,1537,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,5.0,0,14.0,7.0,Extrovert,1,1538,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,1.0,1,5.0,1.0,Introvert,0,1539,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,6.0,0,13.0,7.0,Extrovert,1,1540,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,5.0,0,11.0,3.564726631393298,Extrovert,1,1541,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,2.0,1,5.0,1.0,Introvert,0,1542,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,6.0,0,12.0,8.0,Extrovert,1,1543,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,1.0,1,2.0,2.0,Introvert,0,1544,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,2.0,1,1.0,2.0,Introvert,0,1545,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,5.0,1.0,Introvert,0,1546,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,3.0,0,8.0,5.0,Extrovert,1,1547,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,6.0,0,11.0,3.0,Extrovert,1,1548,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,1.0,1,4.0,0.0,Introvert,0,1549,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,3.0,2.0,1,3.0,0.0,Introvert,0,1550,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,3.0,0,5.0,3.0,Extrovert,1,1551,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,2.0,1,3.0,2.0,Introvert,0,1552,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,7.0,0,14.0,6.0,Introvert,0,1553,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,4.0,0,9.0,3.0,Extrovert,1,1554,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,8.0,4.0,0,6.0,5.0,Extrovert,1,1555,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,0.0,1,5.0,1.0,Introvert,0,1556,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,3.0,0,7.0,7.0,Extrovert,1,1557,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,3.963354474982382,5.0,0,14.0,5.0,Extrovert,1,1558,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,0.0,1,4.0,0.0,Introvert,0,1559,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,6.0,0,9.0,6.0,Extrovert,1,1560,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,2.0,2.0,Introvert,0,1561,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,2.0,1,1.0,0.0,Extrovert,1,1562,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,6.0,0,13.0,9.0,Extrovert,1,1563,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,6.0,0,9.0,8.0,Extrovert,1,1564,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,1.0,1,4.0,2.0,Introvert,0,1565,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,12.0,4.0,Extrovert,1,1566,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,1.0,1,2.0,0.0,Introvert,0,1567,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,5.0,2.0,Introvert,0,1568,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,1.0,1,3.0,0.0,Introvert,0,1569,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,4.0,0,5.0,5.0,Extrovert,1,1570,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,6.0,5.0,Extrovert,1,1571,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,2.0,1,5.0,1.0,Introvert,0,1572,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,6.0,0,13.0,7.0,Extrovert,1,1573,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,5.0,2.0,Introvert,0,1574,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,3.0,0,12.0,3.0,Extrovert,1,1575,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,0.0,1,5.0,0.0,Introvert,0,1576,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,4.0,3.0,0,6.0,7.0,Extrovert,1,1577,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,1.0,1,1.0,2.0,Introvert,0,1578,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,3.0,0,12.0,7.0,Extrovert,1,1579,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,1.0,1,3.0,0.0,Introvert,0,1580,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.963354474982382,0.0,1,1.0,1.0,Introvert,0,1581,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,6.0,0,14.0,9.0,Introvert,0,1582,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,3.0,0,6.0,8.0,Extrovert,1,1583,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,4.0,0,14.0,4.0,Extrovert,1,1584,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,2.0,1,5.0,2.0,Introvert,0,1585,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,6.0,0,6.268862911795962,8.0,Extrovert,1,1586,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,7.0,5.0,Extrovert,1,1587,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,6.0,0,11.0,7.0,Extrovert,1,1588,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,8.0,8.0,Extrovert,1,1589,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,2.0,1,5.0,2.0,Introvert,0,1590,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,1.0,1,3.0,0.0,Introvert,0,1591,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,6.0,0,14.0,3.0,Extrovert,1,1592,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,3.0,0,12.0,8.0,Extrovert,1,1593,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,3.0,0,14.0,6.0,Extrovert,1,1594,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,1.0,2.0,1,4.0,2.0,Introvert,0,1595,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,3.0,2.0,Introvert,0,1596,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,2.0,1,3.0,0.0,Extrovert,1,1597,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,6.0,0,13.0,6.0,Extrovert,1,1598,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,6.0,0,11.0,3.0,Extrovert,1,1599,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,0.0,1,2.0,0.0,Extrovert,1,1600,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,4.0,0,6.0,9.0,Extrovert,1,1601,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,2.0,0.0,1,3.0,2.0,Introvert,0,1602,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,1.0,1,1.0,0.0,Introvert,0,1603,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,6.0,0,15.0,7.0,Extrovert,1,1604,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,4.0,0,10.0,5.0,Extrovert,1,1605,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,2.0,1,1.0,2.0,Introvert,0,1606,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,0.0,1,5.0,1.0,Introvert,0,1607,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,6.0,0,10.0,4.0,Extrovert,1,1608,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,2.0,1,3.0,0.0,Introvert,0,1609,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,2.0,0.0,1,4.0,0.0,Introvert,0,1610,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,4.0,0,9.0,5.0,Extrovert,1,1611,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,3.0,0,13.0,6.0,Extrovert,1,1612,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,4.0,0,7.0,6.0,Extrovert,1,1613,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,0.0,2.0,1,6.268862911795962,2.0,Introvert,0,1614,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,3.0,0,9.0,4.0,Extrovert,1,1615,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,2.0,0.0,Introvert,0,1616,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,1.0,1,1.0,0.0,Introvert,0,1617,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,13.0,5.0,Extrovert,1,1618,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,3.963354474982382,4.0,0,15.0,3.0,Extrovert,1,1619,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,0.0,1,2.0,1.0,Extrovert,1,1620,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,6.268862911795962,5.0,Extrovert,1,1621,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,3.0,0,6.0,3.564726631393298,Extrovert,1,1622,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,3.0,2.0,1,1.0,3.564726631393298,Introvert,0,1623,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,2.0,2.0,1,3.0,1.0,Introvert,0,1624,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,5.0,2.0,Introvert,0,1625,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,0.0,1,6.268862911795962,3.564726631393298,Introvert,0,1626,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,3.0,0,11.0,3.0,Extrovert,1,1627,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,3.0,0.0,1,2.0,3.564726631393298,Introvert,0,1628,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,5.0,0,15.0,9.0,Extrovert,1,1629,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,4.0,0,6.268862911795962,8.0,Extrovert,1,1630,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,6.0,0,9.0,8.0,Extrovert,1,1631,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,6.0,3.0,0,15.0,6.0,Extrovert,1,1632,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.963354474982382,6.0,0,12.0,8.0,Extrovert,1,1633,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,9.0,5.0,0,10.0,3.0,Extrovert,1,1634,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,3.963354474982382,3.0,1,3.0,1.0,Introvert,0,1635,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,6.0,0,8.0,7.0,Extrovert,1,1636,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,1.0,2.0,1,1.0,2.0,Introvert,0,1637,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,0.0,1,4.0,2.0,Introvert,0,1638,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,12.0,8.0,Extrovert,1,1639,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,0,0.0,0.0,1,1.0,0.0,Introvert,0,1640,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,0.0,1,2.0,1.0,Extrovert,1,1641,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,5.0,0,13.0,6.0,Extrovert,1,1642,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,6.0,0,12.0,4.0,Extrovert,1,1643,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,3.0,1,1.0,2.0,Introvert,0,1644,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,0.0,1,1.0,1.0,Introvert,0,1645,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,5.0,0,6.0,7.0,Extrovert,1,1646,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,0.0,1,4.0,0.0,Introvert,0,1647,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,3.0,0,9.0,7.0,Extrovert,1,1648,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,3.0,0,8.0,5.0,Extrovert,1,1649,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,1.0,1,1.0,2.0,Extrovert,1,1650,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,1.0,1,4.0,1.0,Introvert,0,1651,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,0.0,1,3.0,1.0,Introvert,0,1652,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,4.0,0,12.0,7.0,Extrovert,1,1653,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,1.0,0.0,0,5.0,2.0,Introvert,0,1654,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,2.0,1,4.0,1.0,Introvert,0,1655,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,0.0,1,2.0,1.0,Extrovert,1,1656,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,5.0,0,11.0,3.0,Extrovert,1,1657,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,4.0,0,10.0,3.0,Extrovert,1,1658,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,3.0,0,10.0,4.0,Extrovert,1,1659,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,3.0,2.0,1,4.0,1.0,Introvert,0,1660,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,4.0,3.0,0,5.0,5.0,Extrovert,1,1661,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,1.0,1,3.0,2.0,Extrovert,1,1662,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,1.0,1,1.0,1.0,Introvert,0,1663,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,6.0,0,15.0,6.0,Extrovert,1,1664,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,4.0,0,11.0,7.0,Extrovert,1,1665,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,6.0,0,14.0,5.0,Extrovert,1,1666,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,3.0,0,6.268862911795962,7.0,Extrovert,1,1667,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,3.0,0,12.0,7.0,Extrovert,1,1668,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,2.0,1,1.0,2.0,Introvert,0,1669,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.0,2.0,1,3.0,2.0,Introvert,0,1670,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,3.0,0,5.0,6.0,Extrovert,1,1671,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,6.0,0,12.0,7.0,Extrovert,1,1672,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,8.0,6.0,0,5.0,7.0,Extrovert,1,1673,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,3.0,0,9.0,3.0,Extrovert,1,1674,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,11.0,3.0,Extrovert,1,1675,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,6.0,4.0,Extrovert,1,1676,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,3.0,0,8.0,4.0,Extrovert,1,1677,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,12.0,6.0,Extrovert,1,1678,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,6.0,0,14.0,5.0,Extrovert,1,1679,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,5.0,0,6.268862911795962,9.0,Extrovert,1,1680,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,4.0,0,6.0,5.0,Extrovert,1,1681,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,0.0,1.0,1,2.0,2.0,Introvert,0,1682,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,0.0,1,4.0,2.0,Introvert,0,1683,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,3.0,0,5.0,1.0,Introvert,0,1684,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,5.0,0,12.0,4.0,Extrovert,1,1685,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,4.0,3.564726631393298,Introvert,0,1686,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,0.0,2.0,1,5.0,2.0,Introvert,0,1687,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,3.0,0,5.0,9.0,Extrovert,1,1688,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,2.0,1,6.268862911795962,1.0,Introvert,0,1689,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,4.0,0,15.0,4.0,Extrovert,1,1690,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,0.0,1,1.0,0.0,Introvert,0,1691,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,4.0,1.0,Introvert,0,1692,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,5.0,0,13.0,9.0,Extrovert,1,1693,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,2.0,1,2.0,2.0,Introvert,0,1694,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,0.0,1,2.0,0.0,Introvert,0,1695,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,3.0,0,12.0,3.0,Extrovert,1,1696,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,5.0,0,14.0,6.0,Extrovert,1,1697,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,0,3.0,2.0,1,3.0,2.0,Introvert,0,1698,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,4.0,0,15.0,3.0,Extrovert,1,1699,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,0.0,1,2.0,1.0,Introvert,0,1700,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,0.0,1,5.0,1.0,Introvert,0,1701,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,6.0,0,12.0,5.0,Extrovert,1,1702,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,3.0,0,6.268862911795962,4.0,Extrovert,1,1703,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,4.0,0,15.0,5.0,Extrovert,1,1704,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,2.0,1,4.0,1.0,Extrovert,1,1705,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,4.0,0,14.0,7.0,Extrovert,1,1706,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,3.0,0,14.0,6.0,Extrovert,1,1707,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,2.0,1,6.268862911795962,1.0,Introvert,0,1708,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,3.0,0,15.0,9.0,Extrovert,1,1709,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,0.0,1,5.0,1.0,Introvert,0,1710,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,1.0,0.0,Introvert,0,1711,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,5.0,2.0,Introvert,0,1712,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,2.0,1,2.0,1.0,Introvert,0,1713,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,5.0,0,14.0,3.0,Extrovert,1,1714,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,9.0,5.0,0,9.0,6.0,Extrovert,1,1715,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,5.0,0,5.0,6.0,Extrovert,1,1716,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,0.0,1,3.0,0.0,Introvert,0,1717,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,7.0,0,13.0,9.0,Introvert,0,1718,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,2.0,1,4.0,1.0,Introvert,0,1719,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,0.0,1,2.0,2.0,Introvert,0,1720,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,6.0,0,9.0,3.0,Extrovert,1,1721,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,0.0,1,2.0,2.0,Extrovert,1,1722,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
